feat1,feat2,feat3,feat4,feat5,feat6,feat7,class
0.0006974892593338204,2.0012372633662317e-08,5.052417519328072e-11,8.256783349578241e-13,-2.947517383768842e-25,8.712823100128416e-17,-5.3247791090790365e-24,E
0.000732164750831887,8.364767926971706e-08,3.4753036967659834e-11,3.108652746216794e-12,3.003527146575575e-23,8.940438657267702e-16,1.191234064019431e-23,E
0.0007022513580226822,6.728277672073707e-08,1.482752785882706e-11,1.4900031326441508e-12,6.567275628192396e-24,3.8139358640217414e-16,2.4330857247142327e-24,E
0.0008446755902559154,1.5088843901461965e-07,4.782609762714907e-11,1.3018091312404981e-12,-1.0201381940111268e-23,-4.3343859551914537e-16,1.2020935297695799e-24,E
0.0006704274810413098,2.693210624317031e-08,1.3554977779915708e-11,3.2618069533934043e-13,-2.41758984031058e-25,1.2127600900362638e-17,-6.418406138773295e-25,E
0.0006954924324291356,5.973557453076997e-08,7.76790004420508e-12,3.424685874550009e-13,5.217785422064707e-25,5.733558518955582e-17,1.993871702460838e-25,E
0.0006990169746338009,6.150056173755521e-08,1.7407090979263356e-11,1.4426150458321226e-12,6.707545386450998e-24,3.5428442127045255e-16,2.6962599150174066e-24,E
0.0007213874995542979,8.113273173769531e-08,2.4844948536438684e-11,1.0731499059818237e-12,6.24852288175611e-26,4.8732930612150585e-17,-5.54092185563761e-24,E
0.0006801855010125232,4.534047176014809e-08,1.3165443397413491e-11,5.110300933498552e-13,9.32380658034797e-25,7.111771457422076e-17,-9.421672213953346e-25,E
0.0006975222907411563,5.942860216504283e-08,8.537312500435365e-12,3.727769029974719e-13,6.154700921748766e-25,6.078286824814896e-17,2.518866738150793e-25,E
0.0007726804638398161,1.419755994300518e-07,4.2906188708779744e-11,3.426525346141884e-12,3.822907085545773e-23,9.679890651733531e-16,-1.626963634007817e-23,E
