@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

c-e,6,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.843373,0.076923,0.27735,15.334207,55.238478,13.078833,45.061798,-31.982965,1.006064,3.466292,-2.460228,11.076196,0.852015,1109.081102,1,7,0.166667,1,0.833333,5,0,0,0.875,1,0.933333,0.853913,0.97619,0.982143,0.923077,0.089744,0.910256,0.076923,0.932692,0.923077,0.922145,0.853913,0.97619,0.979396,0.921212,0.923077,0.003,0,0.01,0,10,0,7676,12075,2589,92.307692,50,?,?,?
c-e,6,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,12,0,0,100,0,0,1,0.04732,0.11447,9.463968,22.880798,12.009952,0.968198,11.041754,1.000829,0.080683,0.920146,11.041754,0.920146,1105.091599,1,6,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,7676,12168,2496,100,58.333333,?,?,?
c-e,6,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,11,1,0,91.666667,8.333333,0,0.833333,0.097292,0.289992,19.458492,57.965052,12.009952,27.404052,-15.394099,1.000829,2.283671,-1.282842,9.759765,0.813314,976.786297,1,6,0.166667,1,0.833333,5,0,0,0.857143,1,0.923077,0.845154,0.833333,0.734524,0.916667,0.083333,0.916667,0.083333,0.928571,0.916667,0.916084,0.845154,0.833333,0.825595,0.916084,0.916667,0.007,0,0,0,0,0,7676,12168,2496,91.666667,58.333333,?,?,?
c-e,7,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.00518,0.016076,1.03806,3.220572,12.969167,0.09967,12.869497,0.997628,0.007667,0.989961,12.869497,0.989961,1287.560428,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0.001,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,7,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.00103,0.001704,0.206412,0.341448,12.969167,0.019345,12.949822,0.997628,0.001488,0.99614,12.949822,0.99614,1295.596685,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,50,?,?,?
c-e,7,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.006702,0.023028,1.342988,4.613198,12.969167,0.130957,12.838211,0.997628,0.010074,0.987555,12.838211,0.987555,1284.430272,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,7,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.046149,0.102186,9.248108,20.470826,12.969167,0.984634,11.984533,0.997628,0.075741,0.921887,11.984533,0.921887,1199.022033,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,12075,2589,100,57.692308,?,?,?
c-e,7,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.847059,0.08347,0.277964,16.726992,55.684317,12.969167,26.653687,-13.68452,0.997628,2.050284,-1.052655,10.842104,0.834008,1084.724885,1,6,0.142857,1,0.857143,6,0,0,0.857143,1,0.923077,0.857143,0.857143,0.734524,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.857143,0.84197,0.923077,0.923077,0.007,0,0,0,0,0,7676,12075,2589,92.307692,53.846154,?,?,?
c-e,7,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.843373,0.076148,0.266947,15.259785,53.477277,12.969167,4.771954,8.197213,0.997628,0.367073,0.630555,10.98363,0.844895,1098.884186,0.833333,5,0,0,1,7,0.166667,1,1,0.833333,0.909091,0.853913,1,1,0.923077,0.089744,0.910256,0.076923,0.932692,0.923077,0.922145,0.853913,1,1,0.921212,0.923077,0.009,0,0.01,0,10,0,7676,12075,2589,92.307692,50,?,?,?
c-e,7,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,10,3,0,76.923077,23.076923,0,0.551724,0.159089,0.306265,31.713574,60.997271,13.078833,4.740914,8.337918,1.006064,0.364686,0.641378,8.883378,0.683337,889.50994,0.571429,4,0,0,1,6,0.428571,3,1,0.571429,0.727273,0.617213,1,1,0.769231,0.197802,0.802198,0.230769,0.846154,0.769231,0.760839,0.617213,1,1,0.763636,0.769231,0.008,0,0.01,0,10,0,7676,12075,2589,100,65.384615,?,?,?
c-e,7,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.016863,0.034892,3.361614,6.94922,13.078833,0.328486,12.750347,1.006064,0.025268,0.980796,12.750347,0.980796,1276.717096,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,7,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,9,3,0,75,25,0,0.5,0.212657,0.438212,42.531318,87.592117,12.009952,404.406773,-392.396821,1.000829,33.700564,-32.699735,6.862777,0.571898,686.847162,1,6,0.5,3,0.5,3,0,0,0.666667,1,0.8,0.57735,0.875,0.819444,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.840278,0.854167,0.733333,0.75,0.006,0,0.01,0,10,0,7676,12168,2496,83.333333,54.166667,?,?,?
c-e,7,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,12,0,0,100,0,0,1,0.039459,0.128432,7.891878,25.67162,12.009952,0.890069,11.119883,1.000829,0.074172,0.926657,11.119883,0.926657,1112.910996,1,6,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,12168,2496,100,54.166667,?,?,?
c-e,8,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.847059,0.089972,0.279475,18.02989,55.987153,12.969167,119.39643,-106.427263,0.997628,9.184341,-8.186713,10.711543,0.823965,1071.662596,1,6,0.142857,1,0.857143,6,0,0,0.857143,1,0.923077,0.857143,0.857143,0.734524,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.857143,0.84197,0.923077,0.923077,0.007,0,0,0,0,0,7676,12075,2589,92.307692,53.846154,?,?,?
c-e,8,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.018458,0.053753,3.698878,10.768344,12.969167,0.377007,12.59216,0.997628,0.029001,0.968628,12.59216,0.968628,1259.813534,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,8,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.024442,0.064806,4.898123,12.982475,12.969167,0.504119,12.465048,0.997628,0.038778,0.95885,12.465048,0.95885,1247.096309,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,8,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.043228,0.12865,8.662651,25.772406,12.969167,1.037305,11.931862,0.997628,0.079793,0.917836,11.931862,0.917836,1193.752404,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,8,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.003969,0.007683,0.795378,1.539035,12.969167,0.074999,12.894168,0.997628,0.005769,0.991859,12.894168,0.991859,1290.028647,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,12075,2589,100,50,?,?,?
c-e,8,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.019544,0.050542,3.916463,10.125034,12.969167,0.3935,12.575667,0.997628,0.030269,0.967359,12.575667,0.967359,1258.163471,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,8,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,11,2,0,84.615385,15.384615,0,0.690476,0.153474,0.391283,30.594137,77.930035,13.078833,37.845556,-24.766723,1.006064,2.911197,-1.905133,9.080564,0.698505,909.254578,0.857143,6,0.166667,1,0.833333,5,0.142857,1,0.857143,0.857143,0.857143,0.690476,0.97619,0.982143,0.846154,0.155678,0.844322,0.153846,0.846154,0.846154,0.846154,0.690476,0.97619,0.979396,0.845238,0.846154,0.006,0,0.01,0,10,0,7676,12075,2589,84.615385,50,?,?,?
c-e,8,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.029922,0.091669,5.964692,18.257256,13.078833,0.66249,12.416343,1.006064,0.050961,0.955103,12.416343,0.955103,1243.272661,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0.001,0,0,0,0,7676,12075,2589,100,53.846154,?,?,?
c-e,8,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,11,1,0,91.666667,8.333333,0,0.833333,0.090985,0.289165,18.196956,57.799789,12.009952,28.460011,-16.450059,1.000829,2.371668,-1.370838,9.873309,0.822776,988.150144,1,6,0.166667,1,0.833333,5,0,0,0.857143,1,0.923077,0.845154,0.833333,0.734524,0.916667,0.083333,0.916667,0.083333,0.928571,0.916667,0.916084,0.845154,0.833333,0.825595,0.916084,0.916667,0.007,0,0,0,0,0,7676,12168,2496,91.666667,50,?,?,?
c-e,8,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,12,0,0,100,0,0,1,0.001431,0.004365,0.286264,0.872497,12.009952,0.024946,11.985006,1.000829,0.002079,0.998751,11.985006,0.998751,1199.495092,1,6,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12168,2496,100,50,?,?,?
c-e,9,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.057153,0.117685,11.453136,23.575684,12.969167,1.233858,11.735309,0.997628,0.094912,0.902716,11.735309,0.902716,1174.087806,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,9,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.847059,0.078177,0.277365,15.666339,55.564493,12.969167,27.333088,-14.363921,0.997628,2.102545,-1.104917,10.944617,0.841894,1094.981059,1,6,0.142857,1,0.857143,6,0,0,0.857143,1,0.923077,0.857143,0.857143,0.734524,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.857143,0.84197,0.923077,0.923077,0.006,0.001,0.01,0,10,0,7676,12075,2589,92.307692,50,?,?,?
c-e,9,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.004768,0.016464,0.955553,3.298135,12.969167,0.092077,12.87709,0.997628,0.007083,0.990545,12.87709,0.990545,1288.320048,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,7676,12075,2589,100,53.846154,?,?,?
c-e,9,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.010218,0.025907,2.04757,5.19001,12.969167,0.198284,12.770883,0.997628,0.015253,0.982376,12.770883,0.982376,1277.694286,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0.001,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,9,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.843373,0.137845,0.306005,27.623524,61.301859,12.969167,7.826184,5.142983,0.997628,0.602014,0.395614,9.602489,0.738653,960.704621,0.833333,5,0,0,1,7,0.166667,1,1,0.833333,0.909091,0.853913,1,1,0.923077,0.089744,0.910256,0.076923,0.932692,0.923077,0.922145,0.853913,1,1,0.921212,0.923077,0.007,0,0.01,0,10,0,7676,12075,2589,92.307692,61.538462,?,?,?
c-e,9,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.004288,0.010528,0.859237,2.108971,12.969167,0.081477,12.88769,0.997628,0.006267,0.991361,12.88769,0.991361,1289.380606,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,12075,2589,100,50,?,?,?
c-e,9,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.843373,0.076923,0.27735,15.334208,55.238478,13.078833,49.041011,-35.962178,1.006064,3.772385,-2.766321,11.076196,0.852015,1109.081091,1,7,0.166667,1,0.833333,5,0,0,0.875,1,0.933333,0.853913,1,1,0.923077,0.089744,0.910256,0.076923,0.932692,0.923077,0.922145,0.853913,1,1,0.921212,0.923077,0.006,0,0.01,0,10,0,7676,12075,2589,92.307692,50,?,?,?
c-e,9,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.002055,0.004045,0.409559,0.805566,13.078833,0.038687,13.040146,1.006064,0.002976,1.003088,13.040146,1.003088,1305.735258,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,7676,12075,2589,100,50,?,?,?
c-e,9,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,12,0,0,100,0,0,1,0.015253,0.031989,3.050644,6.394123,12.009952,0.273395,11.736558,1.000829,0.022783,0.978046,11.736558,0.978046,1174.629588,1,6,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12168,2496,100,58.333333,?,?,?
c-e,9,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,12,0,0,100,0,0,1,0.037948,0.126993,7.589567,25.384044,12.009952,0.85851,11.151443,1.000829,0.071542,0.929287,11.151443,0.929287,1116.069565,1,6,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12168,2496,100,54.166667,?,?,?
c-e,10,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.047435,0.139912,9.505764,28.028515,12.969167,1.166103,11.803064,0.997628,0.0897,0.907928,11.802569,0.90789,1180.816984,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,10,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.022262,0.078346,4.461249,15.695067,12.969167,0.488901,12.480266,0.997628,0.037608,0.96002,12.480266,0.96002,1248.618801,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,12075,2589,100,53.846154,?,?,?
c-e,10,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.001363,0.003271,0.273174,0.655363,12.969167,0.025667,12.9435,0.997628,0.001974,0.995654,12.9435,0.995654,1294.964192,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,50,?,?,?
c-e,10,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,12,1,0,92.307692,7.692308,0,0.847059,0.082249,0.277681,16.482344,55.62767,12.969167,121.311834,-108.342666,0.997628,9.33168,-8.334051,10.866563,0.835889,1087.17195,1,6,0.142857,1,0.857143,6,0,0,0.857143,1,0.923077,0.857143,0.857143,0.734524,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.857143,0.84197,0.923077,0.923077,0.007,0,0.01,0,10,0,7676,12075,2589,92.307692,50,?,?,?
c-e,10,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.006955,0.017837,1.393825,3.57327,12.969167,0.133551,12.835616,0.997628,0.010273,0.987355,12.835616,0.987355,1284.170697,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,53.846154,?,?,?
c-e,10,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.032933,0.066289,6.599602,13.27957,12.969167,0.664711,12.304456,0.997628,0.051132,0.946497,12.304456,0.946497,1231.029514,1,6,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,12075,2589,100,61.538462,?,?,?
c-e,10,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.034254,0.092616,6.828445,18.445868,13.078833,0.743522,12.335311,1.006064,0.057194,0.94887,12.335311,0.94887,1235.158801,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,12075,2589,100,57.692308,?,?,?
c-e,10,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,115,13,13,0,0,100,0,0,1,0.001319,0.004194,0.262989,0.835222,13.078833,0.024909,13.053923,1.006064,0.001916,1.004148,13.053923,1.004148,1307.11484,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,12075,2589,100,50,?,?,?
c-e,10,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,11,1,0,91.666667,8.333333,0,0.833333,0.083458,0.277962,16.691666,55.560568,12.009952,4.783319,7.226633,1.000829,0.39861,0.602219,10.006212,0.833851,1001.451439,0.833333,5,0,0,1,6,0.166667,1,1,0.833333,0.909091,0.845154,1,1,0.916667,0.083333,0.916667,0.083333,0.928571,0.916667,0.916084,0.845154,1,1,0.916084,0.916667,0.007,0,0.01,0,10,0,7676,12168,2496,91.666667,50,?,?,?
c-e,10,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,116,12,10,2,0,83.333333,16.666667,0,0.666667,0.166667,0.408248,33.333333,81.602787,12.009952,204.023241,-192.013288,1.000829,17.001937,-16.001107,8.006635,0.66722,801.327844,1,6,0.333333,2,0.666667,4,0,0,0.75,1,0.857143,0.707107,0.805556,0.720238,0.833333,0.166667,0.833333,0.166667,0.875,0.833333,0.828571,0.707107,0.847222,0.815476,0.828571,0.833333,0.007,0,0,0,0,0,7676,12168,2496,83.333333,50,?,?,?
d-e,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,14,0,0,100,0,0,1,0,0,0,0,14.039526,0,14.039526,1.002823,0,1.002823,14.039526,1.002823,1407.922374,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.01,0,10,0,7676,13098,2682,100,50,?,?,?
d-e,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.348154,14.039526,35.502895,-21.463369,1.002823,2.535921,-1.533098,12.033879,0.859563,1206.790606,1,7,0.142857,1,0.857143,6,0,0,0.875,1,0.933333,0.866025,1,1,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,1,1,0.928205,0.928571,0.006,0,0,0,0,0,7676,13098,2682,92.857143,50,?,?,?
d-e,1,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,14,0,0,100,0,0,1,0,0,0,0,14.039526,0,14.039526,1.002823,0,1.002823,14.039526,1.002823,1407.922374,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,7676,13098,2682,100,50,?,?,?
d-e,1,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,12,2,0,85.714286,14.285714,0,0.714286,0.142867,0.377964,28.573342,75.445684,14.039526,82.036507,-67.996981,1.002823,5.859751,-4.856927,10.02804,0.716289,1005.639461,0.857143,6,0.142857,1,0.857143,6,0.142857,1,0.857143,0.857143,0.857143,0.714286,0.897959,0.873639,0.857143,0.142857,0.857143,0.142857,0.857143,0.857143,0.857143,0.714286,0.897959,0.907058,0.857143,0.857143,0.008,0,0.01,0,10,0,7676,13098,2682,85.714286,50,?,?,?
d-e,1,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.348154,14.039526,37.571105,-23.531579,1.002823,2.68365,-1.680827,12.033879,0.859563,1206.790606,1,7,0.142857,1,0.857143,6,0,0,0.875,1,0.933333,0.866025,1,1,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,1,1,0.928205,0.928571,0.009,0,0.01,0,10,0,7676,13098,2682,92.857143,50,?,?,?
d-e,1,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.348154,14.039526,161.349503,-147.309977,1.002823,11.524965,-10.522141,12.033879,0.859563,1206.790606,1,7,0.142857,1,0.857143,6,0,0,0.875,1,0.933333,0.866025,0.918367,0.859694,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.897959,0.89688,0.928205,0.928571,0.007,0,0,0,0,0,7676,13098,2682,92.857143,50,?,?,?
d-e,1,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,13,1,0,92.857143,7.142857,0,0.857143,0.071445,0.267261,14.385295,53.753863,13.886862,18.57515,-4.688288,0.991919,1.326796,-0.334878,11.883361,0.848811,1190.223254,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,1,1,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,1,1,0.928205,0.928571,0.007,0,0,0,0,0,7676,13098,2682,92.857143,50,?,?,?
d-e,1,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,14,0,0,100,0,0,1,0,0.000001,0.000078,0.000291,13.886862,0.000008,13.886855,0.991919,0.000001,0.991918,13.886855,0.991918,1390.890824,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.01,0,10,0,7676,13098,2682,100,50,?,?,?
d-e,1,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,126,14,14,0,0,100,0,0,1,0.006259,0.023418,1.260252,4.7101,13.886862,0.132304,13.754559,0.991919,0.00945,0.982468,13.754559,0.982468,1377.640226,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,13098,2682,100,53.571429,?,?,?
